#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2013-07-21T07:31:42 [V1.97 (28-Nov-2012)]
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.97 (28-Nov-2012)	
#INFO	-ref=VIZ51eb8df12195	
#INFO	-out.max=9999	
#INFO	queryParameters=19	
#-oc.form=dec
#-out.max=9999
#-nav=cat:J/A+A/505/117&tab:{J/A+A/505/117/stars}&key:source=J/A+A/505/117&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/505/117/stars
#-order=I
#-out=NGC
#-out=[FeI/H]
#-out=e_[FeI/H]
#-out=[O/Fe]
#-out=e_[O/Fe]
#-out=l_[Na/Fe]
#-out=[Na/Fe]
#-out=e_[Na/Fe]
#-out=RAJ2000
#-out=DEJ2000
#

#RESOURCE=yCat_35050117
#Name: J/A+A/505/117
#Title: Abundances of red giants in 15 globular clusters (Carretta+, 2009)
#Table	J_A_A_505_117_stars:
#Name: J/A+A/505/117/stars
#Title: ID, positions, magnitudes, RVs, atmospheric parameters and abundances for stars in 15 GCs {\em(tables 2, 3 and 6 of paper)}
#Column	NGC	(I4)	NGC number	[ucd=meta.id.parent]
#Column	[FeI/H]	(F6.3)	? [FeI/H] abundance	[ucd=phys.abund]
#Column	e_[FeI/H]	(F6.3)	? rms uncertainty on [FeI/H]	[ucd=stat.error;phys.abund]
#Column	[O/Fe]	(F6.3)	? [O/Fe] abundance	[ucd=phys.abund]
#Column	e_[O/Fe]	(F6.3)	? rms uncertainty on [Na/Fe]	[ucd=stat.error;phys.abund]
#Column	l_[Na/Fe]	(A1)	Limit flag on [Na/Fe]	[ucd=meta.code.error;phys.abund]
#Column	[Na/Fe]	(F6.3)	? [Na/Fe] abundance	[ucd=phys.abund]
#Column	e_[Na/Fe]	(F6.3)	? rms uncertainty on [Na/Fe]	[ucd=stat.error;phys.abund]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#NGC|[FeI/H]|e_[FeI/H]|[O/Fe]|e_[O/Fe]|l_[Na/Fe]|[Na/Fe]|e_[Na/Fe]|RAJ2000|DEJ2000
# |[Sun]|[Sun]|[Sun]|[Sun]| |[Sun]|[Sun]|"h:m:s"|"d:m:s"
#----|------|------|------|------|-|------|------|------------|------------
6809|-1.986| 0.130| 0.125| 0.033|<|      | 9.999|19 40 11.071|-30 57 49.68
6809|-1.990| 0.137|      | 9.999| | 0.458| 0.010|19 39 43.810|-30 55 31.76
6809|-2.003| 0.140| 0.069| 9.999| | 0.629| 0.031|19 40 05.340|-30 53 11.69
6809|-1.920| 0.139|-0.532| 9.999|<| 0.631| 0.042|19 39 52.677|-31 00 50.72
6809|-1.938| 0.157|      | 9.999| |-0.209| 0.093|19 40 15.800|-30 57 54.54
6809|-1.960| 0.133| 0.143| 9.999| | 0.599| 0.107|19 39 55.421|-31 04 18.93
6809|-1.985| 0.097|      | 9.999| |-0.258| 0.056|19 39 53.337|-30 57 52.37
6809|-1.992| 0.119| 0.222| 9.999|<| 0.452| 0.090|19 40 09.863|-31 00 10.96
6809|-2.034| 0.155| 0.309| 9.999| |-0.003| 0.091|19 39 56.816|-30 59 44.12
6809|-1.993| 0.092| 0.046| 9.999|<|      | 9.999|19 40 05.021|-30 57 03.54
6809|-2.057| 0.108| 0.390| 9.999| | 0.177| 0.165|19 39 55.970|-30 55 48.03
6809|-1.919| 0.101| 0.201| 9.999|<|      | 9.999|19 40 16.920|-30 57 35.19
6809|-1.967| 0.131| 0.252| 9.999|<|      | 9.999|19 39 47.037|-30 55 30.11
6809|-1.954| 0.125| 0.401| 9.999| |-0.043| 0.172|19 40 02.111|-30 54 28.46
6809|-1.959| 0.134| 0.325| 9.999|<|-0.040| 0.095|19 40 07.848|-31 02 13.01
6809|-2.012| 0.110|      | 9.999| | 0.013| 9.999|19 39 57.070|-30 59 05.14
6809|-1.940| 0.075|      | 9.999| | 0.472| 0.076|19 39 56.534|-30 57 19.98
6809|-1.903| 0.169| 0.042| 9.999|<|      | 9.999|19 40 16.352|-30 55 02.74
6809|-1.954| 0.115| 0.243| 9.999|<| 0.095| 0.072|19 39 49.802|-30 57 06.22
6809|-1.990| 0.127|-0.040| 9.999|<| 0.488| 0.071|19 40 06.723|-30 59 21.60
6809|-1.968| 0.156| 0.034| 9.999|<| 0.768| 0.038|19 40 11.651|-30 56 18.12
6809|-1.928| 0.154| 0.000| 9.999|<| 0.579| 0.073|19 39 48.453|-30 53 04.55
6809|-1.957| 0.112| 0.449| 9.999| |-0.110| 0.199|19 40 08.900|-30 59 13.73
6809|-2.006| 0.121| 0.198| 9.999|<|      | 9.999|19 40 13.162|-30 57 38.92
6809|-2.015| 0.117| 0.463| 9.999|<| 0.332| 0.031|19 40 13.123|-30 57 01.04
6809|-1.948| 0.150|      | 9.999| | 0.670| 0.018|19 40 06.452|-30 57 05.12
6809|-1.983| 0.110|      | 9.999| | 0.491| 0.000|19 39 59.286|-30 55 59.56
6809|-1.954| 0.104|      | 9.999| | 0.619| 0.065|19 39 47.665|-30 59 14.79
6809|-1.896| 0.084| 0.348| 9.999|<|      | 9.999|19 40 11.578|-30 55 57.25
6809|-1.927| 0.075| 0.118| 9.999|<|      | 9.999|19 40 01.814|-30 59 00.71
6809|-1.983| 0.134| 0.349| 9.999| | 0.451| 0.051|19 39 55.877|-30 56 24.17
6809|-1.912| 0.104| 0.282| 9.999| |      | 9.999|19 39 53.143|-30 59 58.88
6809|-1.979| 0.153| 0.148| 9.999| |      | 9.999|19 39 41.788|-30 54 38.43
6809|-1.914| 0.173| 0.337| 9.999|<|      | 9.999|19 39 43.431|-31 00 52.79
6809|-1.955| 0.099|      | 9.999| | 0.442| 0.000|19 40 15.667|-30 54 10.42
6809|-1.927| 0.120|      | 9.999| |      | 9.999|19 40 10.939|-30 54 58.77
6809|-2.018| 0.096| 0.044| 9.999|<|      | 9.999|19 39 50.540|-30 58 29.23
6809|-1.902| 0.135|      | 9.999| | 0.485| 0.003|19 40 00.759|-30 58 35.70
6809|-1.969| 0.112| 0.454| 9.999|<| 0.271| 0.109|19 40 10.423|-30 59 03.30
6809|-1.965| 0.125| 0.294| 9.999|<| 0.647| 0.026|19 39 55.054|-31 03 49.90
6809|-2.010| 0.147| 0.401| 0.104| |-0.216| 0.005|19 40 01.882|-30 57 59.61
6809|-1.942| 0.110| 0.515| 9.999| | 0.274| 0.076|19 40 05.492|-30 57 15.24
6809|-1.908| 0.187|      | 9.999| |-0.286| 0.155|19 39 56.916|-31 00 36.71
6809|-1.944| 0.124| 0.375| 9.999|<|      | 9.999|19 39 53.520|-31 01 34.68
6809|-1.895| 0.183| 0.488| 9.999|<|      | 9.999|19 39 58.647|-30 58 25.61
6809|-1.965| 0.084|      | 9.999| | 0.424| 0.057|19 40 06.757|-30 54 12.69
6809|-1.991| 0.121| 0.420| 9.999| | 0.451| 0.035|19 40 00.409|-30 56 39.61
6809|-1.982| 0.169| 0.435| 9.999| | 0.490| 0.041|19 40 12.884|-30 54 07.59
6809|-1.997| 0.120| 0.351| 9.999| |      | 9.999|19 39 57.664|-30 59 51.83
6809|-1.955| 0.163| 0.369| 9.999| |      | 9.999|19 40 19.736|-30 54 04.87
6809|-1.996| 0.098| 0.345| 9.999|<|      | 9.999|19 39 54.298|-30 57 12.57
6809|-1.919| 0.135|      | 9.999| | 0.574| 0.059|19 39 42.692|-30 59 20.69
6809|-1.957| 0.080| 0.258| 9.999|<|      | 9.999|19 40 01.657|-30 54 13.86
6809|-1.997| 0.130| 0.211| 9.999|<| 0.301| 0.010|19 40 00.224|-30 56 00.87
6809|-1.967| 0.125| 0.322| 9.999|<|      | 9.999|19 39 58.128|-30 56 36.94
6809|-1.887| 0.116|      | 9.999| | 0.391| 0.030|19 40 09.934|-30 57 43.35
6809|-2.016| 0.134|      | 9.999| |      | 9.999|19 39 47.364|-31 01 51.19
6809|-1.994| 0.109|      | 9.999| | 0.435| 0.073|19 40 07.373|-30 55 57.48
6809|-1.955| 0.104|      | 9.999| | 0.798| 0.007|19 39 57.967|-30 59 25.23
6809|-1.887| 0.120| 0.327| 9.999|<| 0.148| 9.999|19 40 06.981|-30 55 10.18
6809|-1.925| 0.143| 0.416| 9.999|<| 0.212| 0.064|19 39 50.886|-30 58 13.07
6809|-2.015| 0.117| 0.466| 9.999|<|-0.107| 0.100|19 39 54.658|-31 02 12.33
6809|-1.971| 0.100| 0.497| 9.999|<|      | 9.999|19 40 05.826|-30 57 29.59
6809|-1.944| 0.012|      | 9.999| | 0.467| 0.014|19 40 06.738|-30 51 51.09
6809|-1.998| 0.174| 0.312| 9.999|<|      | 9.999|19 39 52.677|-31 00 20.27
6809|-1.930| 0.161| 0.311| 9.999|<|      | 9.999|19 40 04.910|-30 59 53.14
6809|-1.925| 0.216|      | 9.999| |-0.048| 0.070|19 39 43.243|-30 56 17.14
6809|-1.967| 0.087| 0.602| 9.999| | 0.191| 0.282|19 40 05.725|-30 55 16.63
6809|-1.949| 0.092| 0.435| 9.999| | 0.089| 0.078|19 40 08.880|-30 54 02.85
6809|-1.923| 0.046|      | 9.999| | 0.121| 0.065|19 39 50.242|-31 00 49.28
6809|-1.976| 0.111| 0.386| 9.999|<|      | 9.999|19 40 01.058|-31 00 56.29
6809|-2.045| 0.109|      | 9.999| | 0.345| 0.086|19 40 10.132|-30 55 15.57
6809|-1.914| 0.164| 0.440| 9.999|<| 0.136| 0.080|19 39 57.034|-30 55 59.01
6809|-1.915| 0.160|      | 9.999| | 0.359| 0.158|19 40 18.044|-30 58 30.23
6809|-1.893| 0.102| 0.410| 9.999|<| 0.008| 0.014|19 39 50.004|-30 52 40.66
6809|-1.976| 0.068|      | 9.999| | 0.491| 0.022|19 40 06.344|-30 52 55.72
6809|-1.991| 0.027|      | 9.999| | 0.460| 9.999|19 39 59.924|-31 02 00.12
6809|-1.882| 0.117|      | 9.999| | 0.151| 0.240|19 40 01.953|-31 00 35.21
6809|-2.050| 0.114| 0.374| 9.999|<|      | 9.999|19 39 47.724|-30 57 15.36
6809|-2.017| 0.147| 0.377| 9.999|<|      | 9.999|19 39 58.786|-31 00 22.94
6809|-1.953| 0.195|      | 9.999| |      | 9.999|19 40 09.014|-30 55 09.39
6809|-2.019| 0.175| 0.351| 9.999|<|      | 9.999|19 40 14.368|-30 57 15.71
6809|-1.969| 0.147|      | 9.999| |      | 9.999|19 39 51.664|-31 00 17.74
6809|-1.898| 0.061|      | 9.999| | 0.354| 0.260|19 39 50.357|-30 58 50.09
6809|-1.877| 0.247|      | 9.999| | 0.029| 9.999|19 40 03.478|-31 00 20.50
6809|-1.970| 0.127|      | 9.999| | 0.458| 0.051|19 39 57.869|-31 04 41.33
6809|-2.032| 0.099| 0.241| 0.062| | 0.304| 0.028|19 40 26.458|-30 59 15.67
6809|-2.030| 0.123| 0.086| 9.999| | 0.810| 0.087|19 40 35.305|-30 52 41.96
6809|-1.902| 0.114|      | 9.999| | 0.449| 0.021|19 40 30.035|-30 57 12.41
6809|-1.924| 0.101| 0.508| 9.999|<|      | 9.999|19 40 40.560|-30 55 25.63
6838|-0.775| 0.110|      | 9.999| | 0.320| 0.032|19 53 46.424|+18 46 45.48
6838|-0.776| 0.107|      | 9.999| | 0.137| 0.004|19 53 42.276|+18 46 56.50
6838|-0.824| 0.096| 0.477| 0.013| | 0.414| 0.004|19 53 44.075|+18 46 59.87
6838|-0.814| 0.132|      | 9.999| | 0.443| 0.064|19 53 45.737|+18 47 01.32
6838|-0.840| 0.159| 0.470| 0.037| | 0.336| 0.015|19 53 48.024|+18 47 08.75
6838|-0.820| 0.083|      | 9.999| | 0.395| 0.005|19 53 42.537|+18 47 08.54
6838|-0.862| 0.178| 0.462| 0.069| | 0.233| 0.032|19 53 44.233|+18 47 15.28
6838|-0.817| 0.145| 0.424| 0.088| | 0.436| 0.144|19 53 43.725|+18 47 33.84
6838|-0.812| 0.135| 0.241| 9.999| | 0.443| 0.074|19 53 41.562|+18 47 43.18
6838|-0.834| 0.185| 0.287| 0.082| | 0.424| 0.052|19 53 45.222|+18 48 38.44
6838|-0.791| 0.117| 0.510| 0.053| | 0.329| 0.073|19 53 44.632|+18 51 39.20
6838|-0.772| 0.105| 0.138| 0.035| | 0.600| 0.076|19 53 37.483|+18 41 22.26
6838|-0.752| 0.112| 0.298| 9.999| | 0.550| 0.033|19 53 43.595|+18 42 37.69
6838|-0.851| 0.121| 0.428| 0.053| | 0.422| 0.106|19 53 45.833|+18 43 43.56
6838|-0.832| 0.136| 0.390| 9.999| | 0.515| 0.042|19 53 52.768|+18 43 59.20
6838|-0.778| 0.102|      | 9.999| | 0.240| 0.043|19 53 39.193|+18 44 03.01
6838|-0.871| 0.145|      | 9.999| | 0.128| 0.044|19 53 39.605|+18 44 33.39
6838|-0.799| 0.143| 0.586| 0.097| | 0.274| 0.119|19 53 46.691|+18 44 42.37
6838|-0.785| 0.121| 0.418| 0.100| | 0.299| 0.084|19 53 48.559|+18 44 49.17
6838|-0.839| 0.163| 0.395| 0.110| | 0.011| 0.104|19 53 38.548|+18 44 50.49
6838|-0.879| 0.136| 0.162| 0.033| | 0.568| 0.001|19 53 52.377|+18 44 54.22
6838|-0.785| 0.169| 0.373| 9.999| | 0.429| 0.084|19 53 42.750|+18 45 00.47
6838|-0.794| 0.170| 0.418| 9.999| | 0.373| 0.057|19 53 47.330|+18 45 09.07
6838|-0.787| 0.170| 0.483| 0.066| | 0.233| 0.096|19 53 48.188|+18 45 24.31
6838|-0.791| 0.135|      | 9.999| | 0.313| 0.015|19 53 51.450|+18 45 25.36
6838|-0.828| 0.137| 0.433| 0.053| | 0.345| 0.074|19 53 54.203|+18 45 32.69
6838|-0.832| 0.140| 0.366| 9.999| | 0.430| 0.113|19 53 42.510|+18 45 42.60
6838|-0.799| 0.147| 0.350| 0.037| | 0.316| 0.086|19 53 47.982|+18 45 49.31
6838|-0.837| 0.126| 0.383| 9.999| | 0.240| 0.074|19 53 50.200|+18 45 52.54
6838|-0.772| 0.202| 0.321| 0.024| | 0.228| 0.128|19 53 29.258|+18 45 58.30
6838|-0.803| 0.112| 0.367| 9.999| | 0.422| 0.073|19 53 41.857|+18 46 00.18
6838|-0.750| 0.113| 0.352| 0.003| | 0.199| 0.146|19 53 44.680|+18 46 09.44
6838|-0.773| 0.123| 0.474| 9.999| | 0.113| 0.077|19 53 49.095|+18 46 17.97
6838|-0.856| 0.144| 0.325| 0.060| | 0.226| 0.028|19 53 50.125|+18 46 34.91
6838|-0.852| 0.150|      | 9.999| | 0.408| 0.087|19 53 49.177|+18 46 51.25
6838|-0.767| 0.164| 0.477| 0.013| | 0.039| 0.104|19 53 55.350|+18 47 24.76
6838|-0.801| 0.155| 0.308| 0.055| | 0.538| 0.091|19 53 57.650|+18 47 57.07
6838|-0.788| 0.123| 0.335| 0.093| | 0.450| 0.163|19 53 51.210|+18 48 30.98
6838|-0.771| 0.156| 0.455| 0.042| | 0.420| 0.171|19 53 49.912|+18 49 46.76
7078|-2.408| 0.025| 0.319| 9.999|<|      | 9.999|21 29 56.697|+12 12 07.14
7078|-2.288| 0.215|      | 9.999| |      | 9.999|21 30 06.335|+12 12 19.81
7078|-2.311| 0.115| 0.481| 9.999|<| 0.402| 0.078|21 30 09.617|+12 12 21.14
7078|-2.324| 0.125|      | 9.999| | 0.236| 0.268|21 29 53.115|+12 12 31.12
7078|-2.345| 0.125| 0.289| 0.082| | 0.578| 0.040|21 29 55.598|+12 12 42.28
7078|-2.262| 0.123|      | 9.999| |      | 9.999|21 30 01.223|+12 13 08.87
7078|-2.321| 0.113|      | 9.999| | 0.244| 0.027|21 29 54.917|+12 13 22.52
7078|-2.381| 0.062|      | 9.999| |      | 9.999|21 30 00.183|+12 14 19.87
7078|-2.413| 0.019|      | 9.999| |      | 9.999|21 29 47.351|+12 12 39.63
7078|-2.419| 0.082|      | 9.999| | 0.298| 0.097|21 29 37.104|+12 13 40.71
7078|-2.330| 0.115| 0.408| 9.999|<|      | 9.999|21 29 27.751|+12 15 18.85
7078|-2.402| 0.098| 0.332| 9.999|<|      | 9.999|21 29 43.594|+12 15 47.21
7078|-2.382| 0.112| 0.415| 9.999|<| 0.525| 9.999|21 29 39.434|+12 18 20.91
7078|-2.336| 0.129|-0.033| 9.999| |      | 9.999|21 29 12.356|+12 10 50.04
7078|-2.313| 0.190| 0.439| 9.999|<| 0.162| 0.050|21 29 47.856|+12 06 43.97
7078|-2.297| 0.025|      | 9.999| | 0.555| 0.197|21 29 45.784|+12 07 49.19
7078|-2.259| 0.086|      | 9.999| |      | 9.999|21 29 47.212|+12 08 07.12
7078|-2.381| 0.102|      | 9.999| |      | 9.999|21 29 44.817|+12 08 23.97
7078|-2.293| 0.097|      | 9.999| | 0.071| 0.091|21 29 46.926|+12 08 26.58
7078|-2.455| 0.078| 0.166| 9.999|<|      | 9.999|21 29 43.777|+12 08 33.38
7078|-2.341| 0.039|      | 9.999| | 0.943| 0.026|21 29 46.501|+12 08 58.64
7078|-2.486| 0.078| 0.251| 9.999|<| 0.539| 0.040|21 29 43.521|+12 10 03.43
7078|-2.276| 0.114|      | 9.999| | 0.523| 0.089|21 29 39.954|+12 10 30.37
7078|-2.493| 0.054|      | 9.999| | 0.457| 9.999|21 29 46.062|+12 11 31.52
7078|-2.349| 0.089|      | 9.999| |      | 9.999|21 30 13.550|+12 00 37.68
7078|-2.260| 0.098|      | 9.999| |      | 9.999|21 30 08.240|+12 04 07.94
7078|-2.318| 0.021|      | 9.999| |      | 9.999|21 29 53.298|+12 04 20.22
7078|-2.418| 0.127|      | 9.999| |      | 9.999|21 30 07.222|+12 06 33.24
7078|-2.343| 0.136| 0.139| 9.999|<|      | 9.999|21 30 02.769|+12 06 55.71
7078|-2.438| 0.075|      | 9.999| | 0.548| 0.058|21 30 00.374|+12 07 36.31
7078|-2.346| 0.203|      | 9.999| | 0.237| 9.999|21 30 01.868|+12 07 36.46
7078|-2.315| 0.128| 0.631| 9.999|<| 0.040| 0.108|21 29 55.745|+12 07 58.84
7078|-2.384| 0.145|      | 9.999| |      | 9.999|21 30 01.567|+12 08 01.21
7078|-2.372| 0.070| 0.398| 9.999| |      | 9.999|21 30 03.157|+12 08 06.66
7078|-2.418| 0.022|      | 9.999| | 0.053| 0.069|21 29 58.271|+12 08 09.25
7078|-2.353| 0.140|      | 9.999| | 0.117| 9.999|21 29 57.415|+12 08 21.50
7078|-2.342| 0.106| 0.373| 9.999|<|      | 9.999|21 30 15.652|+12 08 23.01
7078|-2.407| 0.105|      | 9.999| |      | 9.999|21 29 54.324|+12 08 24.16
7078|-2.326| 0.157| 0.295| 9.999|<| 0.453| 0.140|21 30 14.729|+12 08 24.34
7078|-2.295| 0.023|      | 9.999| | 0.188| 0.077|21 29 58.279|+12 08 25.29
7078|-2.237| 0.149| 0.277| 9.999| |      | 9.999|21 30 04.753|+12 08 39.00
7078|-2.315| 0.079|      | 9.999| | 0.613| 0.030|21 29 54.646|+12 08 45.34
7078|-2.281| 0.129|      | 9.999| |      | 9.999|21 30 08.943|+12 08 49.01
7078|-2.280| 0.031|      | 9.999| | 0.139| 9.999|21 30 03.186|+12 08 55.43
7078|-2.251| 0.083|      | 9.999| | 0.082| 9.999|21 30 16.875|+12 08 55.14
7078|-2.198| 0.100|-0.319| 9.999|<|      | 9.999|21 30 00.894|+12 08 57.13
7078|-2.340| 0.089| 0.402| 9.999|<|      | 9.999|21 30 03.494|+12 08 57.47
7078|-2.253| 0.104|      | 9.999| | 0.384| 0.036|21 30 16.677|+12 09 08.87
7078|-2.345| 0.040|      | 9.999| | 0.166| 9.999|21 30 03.201|+12 09 09.54
7078|-2.335| 0.179|      | 9.999| | 0.155| 0.136|21 29 58.916|+12 09 10.58
7078|-2.421| 0.066|      | 9.999| |      | 9.999|21 30 07.053|+12 09 10.91
7078|-2.438| 0.173|      | 9.999| | 0.139| 9.999|21 30 18.113|+12 09 15.19
7078|-2.332| 0.149| 0.232| 9.999| |      | 9.999|21 29 59.158|+12 09 15.92
7078|-2.251| 0.102| 0.472| 9.999| | 0.376| 0.127|21 30 03.274|+12 09 24.79
7078|-2.410| 0.093| 0.124| 0.031|<|      | 9.999|21 29 59.832|+12 09 25.68
7078|-2.339| 0.204| 0.217| 9.999|<| 0.338| 0.010|21 29 56.213|+12 09 27.29
7078|-2.375| 0.112| 0.460| 0.044| | 0.111| 0.083|21 29 57.788|+12 09 27.92
7078|-2.273| 0.119| 0.075| 0.020|<|      | 9.999|21 30 00.615|+12 09 28.44
7078|-2.315| 0.152|-0.014| 9.999|<| 0.650| 0.031|21 29 55.085|+12 09 33.55
7078|-2.340| 0.081|      | 9.999| | 0.643| 0.004|21 29 53.826|+12 09 33.86
7078|-2.414| 0.102|      | 9.999| | 0.375| 0.059|21 29 53.269|+12 09 45.30
7078|-2.351| 0.133| 0.497| 9.999| | 0.340| 0.036|21 30 07.288|+12 09 48.94
7078|-2.258| 0.051|      | 9.999| |      | 9.999|21 30 09.705|+12 09 57.94
7078|-2.311| 0.011|      | 9.999| | 0.729| 0.000|21 30 00.615|+12 10 01.32
7078|-2.282| 0.109| 0.176| 9.999|<|      | 9.999|21 30 03.472|+12 10 03.99
7078|-2.373| 0.051|      | 9.999| | 0.266| 0.078|21 30 03.237|+12 10 10.74
7078|-2.367| 0.022|      | 9.999| | 0.159| 0.000|21 30 05.684|+12 10 15.65
7078|-2.202| 0.065|      | 9.999| |      | 9.999|21 30 04.080|+12 10 16.44
7078|-2.352| 0.082| 0.127| 9.999| | 0.557| 0.027|21 29 53.782|+12 10 20.40
7078|-2.247| 0.200| 0.427| 9.999|<| 0.378| 0.176|21 30 01.765|+12 10 32.69
7078|-2.361| 0.133| 0.262| 9.999|<| 0.293| 0.149|21 30 04.607|+12 10 32.70
7078|-2.433| 0.126|      | 9.999| |-0.167| 9.999|21 30 07.383|+12 10 33.03
7078|-2.320| 0.099| 0.411| 9.999|<| 0.366| 0.074|21 29 57.766|+12 10 36.71
7078|-2.340| 0.067|      | 9.999| | 0.656| 9.999|21 30 15.959|+12 10 44.31
7078|-2.326| 0.139| 0.242| 0.105| | 0.440| 0.066|21 29 55.605|+12 10 45.61
7078|-2.332| 0.115| 0.466| 9.999|<|      | 9.999|21 30 00.740|+12 10 50.79
7078|-2.358| 0.071|      | 9.999| | 0.389| 0.013|21 30 00.330|+12 10 50.93
7078|-2.291| 0.068| 0.297| 9.999|<|      | 9.999|21 30 03.882|+12 10 52.59
7078|-2.331| 0.087|      | 9.999| | 0.392| 9.999|21 30 08.533|+12 10 59.06
7078|-2.330| 0.081|      | 9.999| | 0.895| 0.133|21 29 54.426|+12 11 02.71
7078|-2.410| 0.086| 0.268| 9.999|<| 0.375| 0.165|21 30 02.585|+12 11 03.77
7078|-2.425| 0.056|      | 9.999| | 0.673| 0.001|21 29 53.503|+12 11 07.88
7078|-2.360| 0.099| 0.393| 0.016| | 0.127| 0.058|21 30 02.234|+12 11 21.55
7078|-2.314| 0.106| 0.028| 9.999| | 0.626| 0.054|21 30 00.520|+12 11 36.90
7099|-2.360| 0.087|      | 9.999| | 0.662| 9.999|21 40 23.687|-23 09 49.03
7099|-2.360| 0.042|      | 9.999| |      | 9.999|21 40 19.980|-23 09 47.15
7099|-2.334| 0.122| 0.378| 9.999|<|-0.097| 0.103|21 40 32.278|-23 09 37.46
7099|-2.404| 0.005|      | 9.999| | 0.592| 9.999|21 40 30.066|-23 09 30.50
7099|-2.302| 0.082| 0.534| 9.999| | 0.077| 0.103|21 40 29.041|-23 09 16.00
7099|-2.367| 0.113|      | 9.999| |      | 9.999|21 40 21.804|-23 08 50.27
7099|-2.326| 0.118| 0.534| 9.999|<| 0.300| 0.114|21 40 17.615|-23 08 49.57
7099|-2.316| 0.080|      | 9.999| |      | 9.999|21 40 31.912|-23 08 28.41
7099|-2.343| 0.066|      | 9.999| | 0.788| 9.999|21 40 20.449|-23 08 00.10
7099|-2.347| 0.084|      | 9.999| | 0.517| 0.183|21 40 22.390|-23 07 14.16
7099|-2.318| 0.148| 0.677| 9.999|<| 0.504| 0.079|21 40 30.322|-23 06 52.05
7099|-2.400| 0.161| 0.528| 9.999|<|-0.051| 0.004|21 40 34.482|-23 05 03.13
7099|-2.403| 0.154|      | 9.999| |      | 9.999|21 40 30.103|-23 04 31.01
7099|-2.291| 0.092|      | 9.999| |      | 9.999|21 40 23.767|-23 04 00.28
7099|-2.328| 0.056| 0.606| 9.999|<| 0.038| 0.154|21 40 25.950|-23 03 51.74
7099|-2.390| 0.151| 0.502| 9.999|<|      | 9.999|21 40 08.716|-23 09 42.24
7099|-2.275| 0.172|      | 9.999| |      | 9.999|21 40 04.189|-23 09 35.26
7099|-2.428| 0.079|      | 9.999| |      | 9.999|21 40 06.072|-23 07 09.07
7099|-2.425| 0.111|      | 9.999| |      | 9.999|21 40 15.674|-23 15 44.45
7099|-2.324| 0.093| 0.612| 9.999|<|-0.234| 9.999|21 40 00.886|-23 15 15.15
7099|-2.326| 0.101| 0.164| 0.129| | 0.574| 0.018|21 40 02.109|-23 13 00.18
7099|-2.356| 0.037|      | 9.999| | 0.415| 0.199|21 40 16.062|-23 12 28.51
7099|-2.335| 0.184| 0.244| 9.999| | 0.407| 0.121|21 40 07.983|-23 11 59.29
7099|-2.359| 0.134| 0.432| 9.999|<| 0.601| 0.059|21 40 10.378|-23 11 59.32
7099|-2.308| 0.138| 0.291| 9.999|<| 0.191| 0.162|21 40 01.926|-23 11 46.78
7099|-2.347| 0.176|      | 9.999| | 0.188| 9.999|21 40 15.762|-23 11 45.36
7099|-2.471| 0.053|      | 9.999| |      | 9.999|21 40 11.030|-23 11 24.34
7099|-2.320| 0.097|      | 9.999| |      | 9.999|21 40 16.230|-23 10 52.59
7099|-2.442| 0.043|      | 9.999| |      | 9.999|21 40 15.659|-23 10 23.62
7099|-2.337| 0.134|      | 9.999| | 0.558| 9.999|21 40 30.996|-23 16 52.34
7099|-2.249| 0.085| 0.576| 9.999|<| 0.152| 9.999|21 40 41.990|-23 16 13.40
7099|-2.410| 0.092| 0.116| 0.157| |      | 9.999|21 40 19.812|-23 13 51.01
7099|-2.336| 0.040|      | 9.999| |      | 9.999|21 40 27.627|-23 13 03.96
7099|-2.327| 0.146| 0.418| 9.999|<| 0.460| 0.163|21 40 17.256|-23 12 31.98
7099|-2.388| 0.126|      | 9.999| | 0.673| 0.140|21 40 24.836|-23 12 28.84
7099|-2.413| 0.152| 0.414| 9.999|<| 0.510| 0.121|21 40 25.320|-23 12 17.88
7099|-2.318| 0.089| 0.116| 9.999|<| 0.463| 0.111|21 40 18.442|-23 12 13.98
7099|-2.332| 0.055|      | 9.999| |      | 9.999|21 40 33.311|-23 12 05.18
7099|-2.303| 0.116| 0.389| 9.999|<| 0.384| 0.050|21 40 19.629|-23 11 55.33
7099|-2.320| 0.110|-0.321| 9.999|<|      | 9.999|21 40 25.027|-23 11 39.16
7099|-2.343| 0.172|      | 9.999| |      | 9.999|21 40 21.804|-23 11 37.71
7099|-2.395| 0.068|      | 9.999| |-0.105| 0.037|21 40 23.826|-23 11 36.70
7099|-2.395| 0.111|      | 9.999| | 0.360| 0.137|21 40 21.899|-23 11 21.30
7099|-2.427| 0.117| 0.611| 9.999|<| 0.100| 0.054|21 40 17.981|-23 11 19.43
7099|-2.392| 0.152|      | 9.999| |      | 9.999|21 40 24.800|-23 11 19.25
7099|-2.352| 0.147| 0.476| 9.999|<|      | 9.999|21 40 26.865|-23 11 15.94
